lg family ind nr_rec
43 8C P10854_146_S170 1
43 8C P10854_151_S175 1
43 7C P10854_164_S188 1
43 7C P10854_173_S197 1
43 7C P10854_174_S198 1
43 7C P10854_177_S201 1
43 7C P10854_185_S208 1
43 7C P10854_190_S213 1
43 7C P10854_191_S214 1
43 4C P14461_101_S97 1
43 4C P14461_103_S99 1
43 4C P14461_106_S102 1
43 4C P14461_107_S103 1
43 4C P14461_108_S104 1
43 4C P14461_113_S109 1
43 4C P14461_114_S110 1
43 4C P14461_120_S116 1
43 4C P14461_121_S117 1
43 4C P14461_124_S120 1
43 4C P14461_126_S122 1
43 4C P14461_127_S123 1
43 4C P14461_130_S126 1
43 4C P14461_141_S137 1
43 7CB P14461_145_S141 1
43 7CB P14461_155_S151 1
43 7CB P14461_162_S158 1
43 9C P14461_167_S163 1
43 9C P14461_169_S165 1
43 9C P14461_176_S172 1
44 3c9 P10854_102_S126 1
44 3c9 P10854_104_S128 1
44 3c9 P10854_106_S130 1
44 3c9 P10854_107_S131 1
44 3c9 P10854_109_S133 1
44 3c9 P10854_117_S141 1
44 3c9 P10854_118_S142 1
44 3c9 P10854_119_S143 1
44 3c9 P10854_120_S144 1
44 3c9 P10854_123_S147 1
44 3c9 P10854_127_S151 1
44 3c9 P10854_128_S152 1
44 3c9 P10854_129_S153 1
44 3c9 P14461_193_S189 1
44 8C P10854_155_S179 1
44 7C P10854_169_S193 1
44 7C P10854_170_S194 1
44 7C P10854_173_S197 1
44 7C P10854_180_S204 1
44 7C P10854_182_S206 1
44 7C P10854_185_S208 1
44 7C P10854_187_S210 1
44 7C P10854_188_S211 1
44 7C P10854_190_S213 1
44 7C P10854_194_S217 1
44 4C P14461_105_S101 1
44 4C P14461_106_S102 1
44 4C P14461_108_S104 1
44 4C P14461_110_S106 1
44 4C P14461_111_S107 1
44 4C P14461_112_S108 1
44 4C P14461_113_S109 1
44 4C P14461_115_S111 1
44 4C P14461_116_S112 1
44 4C P14461_118_S114 1
44 4C P14461_120_S116 1
44 4C P14461_121_S117 1
44 4C P14461_123_S119 1
44 4C P14461_124_S120 1
44 4C P14461_127_S123 1
44 4C P14461_130_S126 1
44 4C P14461_141_S137 1
44 7CB P14461_148_S144 1
44 7CB P14461_152_S148 1
44 7CB P14461_159_S155 1
44 7CB P14461_162_S158 1
44 9C P14461_168_S164 1
44 9C P14461_169_S165 1
44 9C P14461_170_S166 1
44 9C P14461_171_S167 1
44 9C P14461_176_S172 1
44 9C P14461_177_S173 1
44 9C P14461_182_S178 1
44 9C P14461_185_S181 1
44 9C P14461_187_S183 1
45 3c9 P10854_104_S128 1
45 3c9 P10854_105_S129 1
45 3c9 P10854_108_S132 1
45 3c9 P10854_112_S136 1
45 3c9 P10854_113_S137 1
45 3c9 P10854_116_S140 1
45 3c9 P10854_129_S153 1
45 3c9 P10854_131_S155 1
45 3c9 P14461_191_S187 1
45 3c9 P14461_192_S188 1
45 3c9 P14461_196_S192 1
45 8C P10854_140_S164 1
45 8C P10854_142_S166 1
45 8C P10854_146_S170 1
45 8C P10854_147_S171 1
45 8C P10854_149_S173 1
45 8C P10854_152_S176 1
45 8C P10854_153_S177 1
45 8C P10854_155_S179 1
45 8C P10854_157_S181 1
45 7C P10854_161_S185 1
45 7C P10854_163_S187 1
45 7C P10854_167_S191 1
45 7C P10854_169_S193 1
45 7C P10854_170_S194 1
45 7C P10854_174_S198 1
45 7C P10854_177_S201 1
45 7C P10854_179_S203 1
45 7C P10854_185_S208 1
45 7C P10854_187_S210 1
45 4C P14461_103_S99 1
45 4C P14461_104_S100 1
45 4C P14461_111_S107 1
45 4C P14461_112_S108 1
45 4C P14461_113_S109 1
45 4C P14461_114_S110 1
45 4C P14461_115_S111 1
45 4C P14461_117_S113 1
45 4C P14461_119_S115 1
45 4C P14461_120_S116 1
45 4C P14461_123_S119 1
45 4C P14461_124_S120 1
45 4C P14461_128_S124 1
45 4C P14461_129_S125 1
45 4C P14461_132_S128 1
45 4C P14461_133_S129 1
45 4C P14461_142_S138 1
45 7CB P14461_146_S142 1
45 7CB P14461_152_S148 1
45 7CB P14461_153_S149 1
45 9C P14461_173_S169 1
46 7C P10854_162_S186 1
46 7C P10854_164_S188 1
46 7C P10854_166_S190 1
46 7C P10854_168_S192 1
46 7C P10854_170_S194 1
46 7C P10854_171_S195 1
46 7C P10854_172_S196 1
46 7C P10854_173_S197 1
46 7C P10854_177_S201 1
46 7C P10854_180_S204 1
46 7C P10854_181_S205 1
46 7C P10854_183_S207 1
46 7C P10854_186_S209 1
46 7C P10854_187_S210 1
46 7C P10854_189_S212 1
46 7C P10854_193_S216 1
46 4C P14461_105_S101 1
46 4C P14461_106_S102 1
46 4C P14461_109_S105 1
46 4C P14461_110_S106 1
46 4C P14461_111_S107 1
46 4C P14461_112_S108 1
46 4C P14461_118_S114 1
46 4C P14461_119_S115 1
46 4C P14461_126_S122 1
46 4C P14461_127_S123 1
46 4C P14461_128_S124 1
46 4C P14461_131_S127 1
46 4C P14461_133_S129 1
46 7CB P14461_144_S140 1
46 7CB P14461_145_S141 1
46 7CB P14461_146_S142 1
46 7CB P14461_147_S143 1
46 7CB P14461_148_S144 1
46 7CB P14461_149_S145 1
46 7CB P14461_150_S146 1
46 7CB P14461_151_S147 2
46 7CB P14461_152_S148 1
46 7CB P14461_153_S149 1
46 7CB P14461_154_S150 1
46 7CB P14461_155_S151 1
46 7CB P14461_156_S152 1
46 7CB P14461_158_S154 1
46 7CB P14461_159_S155 1
46 7CB P14461_160_S156 1
46 7CB P14461_161_S157 1
46 7CB P14461_162_S158 1
46 7CB P14461_163_S159 1
46 9C P14461_167_S163 1
46 9C P14461_170_S166 1
46 9C P14461_178_S174 1
46 9C P14461_184_S180 1
46 9C P14461_186_S182 1
47 3c9 P10854_102_S126 1
47 3c9 P10854_103_S127 1
47 3c9 P10854_105_S129 1
47 3c9 P10854_113_S137 1
47 3c9 P10854_117_S141 1
47 3c9 P10854_124_S148 1
47 3c9 P10854_125_S149 1
47 3c9 P10854_127_S151 1
47 3c9 P10854_131_S155 1
47 8C P10854_148_S172 1
47 7C P10854_173_S197 1
47 7C P10854_178_S202 1
47 7C P10854_185_S208 1
47 7C P10854_189_S212 1
47 7C P10854_190_S213 1
47 7C P10854_192_S215 1
47 7C P10854_195_S218 1
47 4C P14461_104_S100 1
47 4C P14461_106_S102 1
47 4C P14461_107_S103 1
47 4C P14461_109_S105 1
47 4C P14461_115_S111 1
47 4C P14461_116_S112 1
47 4C P14461_120_S116 1
47 4C P14461_121_S117 1
47 4C P14461_128_S124 1
47 4C P14461_130_S126 1
47 4C P14461_133_S129 1
47 4C P14461_142_S138 1
47 7CB P14461_146_S142 1
47 7CB P14461_156_S152 1
47 7CB P14461_158_S154 1
47 7CB P14461_159_S155 1
47 7CB P14461_160_S156 1
47 7CB P14461_162_S158 1
47 9C P14461_168_S164 1
47 9C P14461_177_S173 1
47 9C P14461_181_S177 1
48 3c9 P10854_103_S127 1
48 3c9 P10854_104_S128 1
48 3c9 P10854_106_S130 1
48 3c9 P10854_107_S131 1
48 3c9 P10854_110_S134 1
48 3c9 P10854_115_S139 1
48 3c9 P10854_117_S141 1
48 3c9 P10854_118_S142 1
48 3c9 P10854_125_S149 1
48 3c9 P10854_127_S151 1
48 3c9 P10854_128_S152 1
48 3c9 P10854_130_S154 1
48 3c9 P14461_190_S186 1
48 3c9 P14461_194_S190 1
48 3c9 P14461_196_S192 1
48 8C P10854_135_S159 1
48 8C P10854_140_S164 1
48 8C P10854_146_S170 1
48 8C P10854_148_S172 1
48 8C P10854_157_S181 1
48 7C P10854_161_S185 1
48 7C P10854_163_S187 1
48 7C P10854_166_S190 1
48 7C P10854_167_S191 1
48 7C P10854_170_S194 1
48 7C P10854_174_S198 1
48 7C P10854_180_S204 1
48 7C P10854_182_S206 1
48 7C P10854_183_S207 1
48 7C P10854_186_S209 1
48 7C P10854_187_S210 1
48 7C P10854_189_S212 1
48 7C P10854_191_S214 1
48 7C P10854_193_S216 1
48 7C P10854_195_S218 1
48 4C P14461_101_S97 1
48 4C P14461_102_S98 1
48 4C P14461_103_S99 1
48 4C P14461_105_S101 1
48 4C P14461_107_S103 1
48 4C P14461_108_S104 1
48 4C P14461_115_S111 1
48 4C P14461_116_S112 1
48 4C P14461_117_S113 1
48 4C P14461_120_S116 1
48 4C P14461_121_S117 1
48 4C P14461_124_S120 1
48 4C P14461_125_S121 1
48 4C P14461_131_S127 1
48 4C P14461_132_S128 1
48 7CB P14461_144_S140 1
48 7CB P14461_146_S142 1
48 7CB P14461_150_S146 1
48 7CB P14461_152_S148 1
48 7CB P14461_153_S149 1
48 7CB P14461_154_S150 1
48 7CB P14461_159_S155 1
48 7CB P14461_160_S156 1
48 7CB P14461_161_S157 1
48 7CB P14461_163_S159 1
48 9C P14461_167_S163 1
48 9C P14461_169_S165 1
48 9C P14461_171_S167 1
48 9C P14461_173_S169 1
48 9C P14461_175_S171 1
48 9C P14461_178_S174 1
48 9C P14461_179_S175 1
48 9C P14461_183_S179 1
48 9C P14461_184_S180 1
48 9C P14461_187_S183 1
49 8C P10854_136_S160 1
49 8C P10854_138_S162 1
49 8C P10854_144_S168 1
49 8C P10854_152_S176 1
49 8C P10854_159_S183 1
49 4C P14461_101_S97 1
49 4C P14461_102_S98 1
49 4C P14461_105_S101 1
49 4C P14461_108_S104 1
49 4C P14461_110_S106 1
49 4C P14461_114_S110 1
49 4C P14461_116_S112 1
49 4C P14461_117_S113 1
49 4C P14461_123_S119 1
49 4C P14461_124_S120 1
49 4C P14461_131_S127 1
49 4C P14461_132_S128 1
49 4C P14461_141_S137 1
49 7CB P14461_162_S158 1
50 4C P14461_102_S98 1
50 4C P14461_106_S102 1
50 4C P14461_109_S105 1
50 4C P14461_126_S122 1
50 7CB P14461_144_S140 1
50 7CB P14461_147_S143 1
50 7CB P14461_149_S145 1
50 7CB P14461_150_S146 1
50 7CB P14461_152_S148 1
50 7CB P14461_155_S151 1
50 7CB P14461_157_S153 1
50 7CB P14461_159_S155 1
51 3c9 P10854_101_S125 1
51 3c9 P10854_104_S128 1
51 3c9 P10854_105_S129 1
51 3c9 P10854_106_S130 1
51 3c9 P10854_107_S131 1
51 3c9 P10854_108_S132 1
51 3c9 P10854_109_S133 1
51 3c9 P10854_110_S134 1
51 3c9 P10854_111_S135 1
51 3c9 P10854_114_S138 1
51 3c9 P10854_115_S139 1
51 3c9 P10854_119_S143 1
51 3c9 P10854_121_S145 1
51 3c9 P10854_123_S147 1
51 3c9 P10854_128_S152 1
51 3c9 P14461_190_S186 1
51 8C P10854_136_S160 1
51 8C P10854_140_S164 1
51 8C P10854_142_S166 1
51 8C P10854_147_S171 1
51 8C P10854_151_S175 1
51 8C P10854_153_S177 1
51 8C P10854_155_S179 1
51 8C P10854_157_S181 1
51 8C P10854_158_S182 1
51 7C P10854_161_S185 1
51 7C P10854_162_S186 1
51 7C P10854_165_S189 1
51 7C P10854_168_S192 1
51 7C P10854_169_S193 1
51 7C P10854_171_S195 1
51 7C P10854_172_S196 1
51 7C P10854_174_S198 1
51 7C P10854_178_S202 1
51 7C P10854_179_S203 1
51 7C P10854_180_S204 1
51 7C P10854_181_S205 1
51 7C P10854_182_S206 1
51 7C P10854_183_S207 1
51 7C P10854_185_S208 1
51 7C P10854_186_S209 1
51 7C P10854_187_S210 1
51 7C P10854_188_S211 1
51 7C P10854_190_S213 1
51 7C P10854_191_S214 1
51 7C P10854_192_S215 1
51 7C P10854_195_S218 1
51 4C P14461_101_S97 1
51 4C P14461_103_S99 1
51 4C P14461_107_S103 1
51 4C P14461_109_S105 1
51 4C P14461_110_S106 1
51 4C P14461_113_S109 1
51 4C P14461_115_S111 1
51 4C P14461_117_S113 1
51 4C P14461_119_S115 1
51 4C P14461_120_S116 1
51 4C P14461_124_S120 1
51 4C P14461_126_S122 1
51 4C P14461_130_S126 1
51 4C P14461_131_S127 1
51 4C P14461_132_S128 1
51 4C P14461_133_S129 1
51 4C P14461_141_S137 1
51 4C P14461_142_S138 1
51 7CB P14461_144_S140 1
51 7CB P14461_145_S141 1
51 7CB P14461_150_S146 1
51 7CB P14461_153_S149 1
51 7CB P14461_154_S150 1
51 7CB P14461_155_S151 1
51 7CB P14461_156_S152 1
51 7CB P14461_158_S154 1
51 7CB P14461_160_S156 1
51 7CB P14461_161_S157 1
51 7CB P14461_163_S159 1
51 9C P14461_170_S166 1
51 9C P14461_171_S167 1
51 9C P14461_174_S170 1
51 9C P14461_175_S171 1
51 9C P14461_179_S175 1
51 9C P14461_181_S177 1
51 9C P14461_183_S179 1
51 9C P14461_184_S180 1
51 9C P14461_185_S181 1
51 9C P14461_188_S184 1
5 3c9 P10854_101_S125 1
5 3c9 P10854_103_S127 1
5 3c9 P10854_104_S128 1
5 3c9 P10854_105_S129 1
5 3c9 P10854_106_S130 1
5 3c9 P10854_108_S132 1
5 3c9 P10854_109_S133 1
5 3c9 P10854_110_S134 1
5 3c9 P10854_112_S136 1
5 3c9 P10854_116_S140 1
5 3c9 P10854_117_S141 1
5 3c9 P10854_120_S144 1
5 3c9 P10854_121_S145 1
5 3c9 P10854_123_S147 1
5 3c9 P10854_124_S148 1
5 3c9 P10854_126_S150 1
5 3c9 P10854_127_S151 1
5 3c9 P10854_131_S155 1
5 3c9 P14461_192_S188 1
5 8C P10854_133_S157 1
5 8C P10854_135_S159 1
5 8C P10854_138_S162 1
5 8C P10854_139_S163 1
5 8C P10854_140_S164 1
5 8C P10854_146_S170 1
5 8C P10854_147_S171 1
5 8C P10854_149_S173 1
5 8C P10854_151_S175 1
5 8C P10854_157_S181 1
5 8C P10854_159_S183 1
5 7C P10854_161_S185 1
5 7C P10854_162_S186 1
5 7C P10854_164_S188 1
5 7C P10854_167_S191 1
5 7C P10854_168_S192 1
5 7C P10854_170_S194 1
5 7C P10854_172_S196 1
5 7C P10854_173_S197 1
5 7C P10854_179_S203 1
5 7C P10854_181_S205 1
5 7C P10854_185_S208 1
5 7C P10854_188_S211 1
5 7C P10854_189_S212 1
5 7C P10854_191_S214 1
5 7C P10854_192_S215 1
5 7C P10854_195_S218 1
5 4C P14461_102_S98 1
5 4C P14461_105_S101 1
5 4C P14461_107_S103 1
5 4C P14461_111_S107 1
5 4C P14461_115_S111 1
5 4C P14461_117_S113 1
5 4C P14461_118_S114 1
5 4C P14461_119_S115 1
5 4C P14461_120_S116 1
5 4C P14461_123_S119 1
5 4C P14461_124_S120 1
5 4C P14461_130_S126 1
5 4C P14461_131_S127 1
5 4C P14461_132_S128 1
5 4C P14461_133_S129 1
5 4C P14461_141_S137 1
5 4C P14461_142_S138 1
5 7CB P14461_146_S142 1
5 7CB P14461_147_S143 1
5 7CB P14461_148_S144 1
5 7CB P14461_151_S147 1
5 7CB P14461_153_S149 1
5 7CB P14461_155_S151 1
5 7CB P14461_156_S152 1
5 7CB P14461_158_S154 1
5 7CB P14461_159_S155 1
5 7CB P14461_160_S156 1
5 7CB P14461_163_S159 1
5 9C P14461_166_S162 1
5 9C P14461_167_S163 1
5 9C P14461_169_S165 1
5 9C P14461_170_S166 1
5 9C P14461_171_S167 1
5 9C P14461_173_S169 1
5 9C P14461_177_S173 1
5 9C P14461_178_S174 1
5 9C P14461_181_S177 1
5 9C P14461_183_S179 1
5 9C P14461_184_S180 1
5 9C P14461_188_S184 1
52 3c9 P10854_107_S131 1
52 3c9 P10854_114_S138 1
52 3c9 P10854_115_S139 1
52 3c9 P10854_117_S141 1
52 3c9 P10854_119_S143 1
52 3c9 P10854_120_S144 1
52 3c9 P10854_121_S145 1
52 3c9 P10854_123_S147 1
52 3c9 P10854_130_S154 1
52 3c9 P10854_131_S155 1
52 3c9 P14461_194_S190 1
52 8C P10854_133_S157 1
52 8C P10854_134_S158 1
52 8C P10854_136_S160 1
52 8C P10854_138_S162 1
52 8C P10854_139_S163 1
52 8C P10854_141_S165 1
52 8C P10854_144_S168 1
52 8C P10854_145_S169 1
52 8C P10854_149_S173 1
52 8C P10854_152_S176 1
52 8C P10854_154_S178 1
52 8C P10854_155_S179 1
52 8C P10854_156_S180 1
52 8C P10854_157_S181 1
52 8C P10854_159_S183 1
52 7C P10854_163_S187 1
52 7C P10854_164_S188 1
52 7C P10854_165_S189 1
52 7C P10854_168_S192 1
52 7C P10854_169_S193 1
52 7C P10854_170_S194 1
52 7C P10854_171_S195 1
52 7C P10854_175_S199 1
52 7C P10854_176_S200 1
52 7C P10854_177_S201 1
52 7C P10854_180_S204 1
52 7C P10854_182_S206 1
52 7C P10854_183_S207 2
52 7C P10854_185_S208 1
52 7C P10854_186_S209 1
52 7C P10854_187_S210 1
52 7C P10854_189_S212 1
52 7C P10854_190_S213 1
52 7C P10854_192_S215 1
52 7C P10854_194_S217 1
52 7C P10854_195_S218 1
52 4C P14461_103_S99 1
52 4C P14461_104_S100 1
52 4C P14461_105_S101 1
52 4C P14461_108_S104 1
52 4C P14461_110_S106 1
52 4C P14461_111_S107 1
52 4C P14461_112_S108 1
52 4C P14461_114_S110 1
52 4C P14461_116_S112 1
52 4C P14461_119_S115 1
52 4C P14461_120_S116 1
52 4C P14461_121_S117 1
52 4C P14461_124_S120 1
52 4C P14461_126_S122 1
52 4C P14461_127_S123 1
52 4C P14461_128_S124 1
52 4C P14461_129_S125 2
52 4C P14461_130_S126 1
52 4C P14461_131_S127 1
52 4C P14461_132_S128 1
52 4C P14461_142_S138 1
52 7CB P14461_144_S140 1
52 7CB P14461_145_S141 1
52 7CB P14461_146_S142 1
52 7CB P14461_147_S143 1
52 7CB P14461_150_S146 1
52 7CB P14461_151_S147 1
52 7CB P14461_152_S148 1
52 7CB P14461_153_S149 1
52 7CB P14461_154_S150 1
52 7CB P14461_155_S151 1
52 7CB P14461_156_S152 1
52 7CB P14461_159_S155 1
52 7CB P14461_161_S157 1
52 7CB P14461_163_S159 1
52 9C P14461_165_S161 1
52 9C P14461_166_S162 1
52 9C P14461_167_S163 1
52 9C P14461_169_S165 1
52 9C P14461_170_S166 1
52 9C P14461_171_S167 1
52 9C P14461_172_S168 1
52 9C P14461_174_S170 1
52 9C P14461_175_S171 1
52 9C P14461_177_S173 1
52 9C P14461_178_S174 1
52 9C P14461_179_S175 1
52 9C P14461_180_S176 1
52 9C P14461_181_S177 1
52 9C P14461_182_S178 1
52 9C P14461_183_S179 1
52 9C P14461_188_S184 1
53 3c9 P10854_105_S129 1
53 3c9 P10854_125_S149 1
53 8C P10854_135_S159 1
53 8C P10854_136_S160 1
53 8C P10854_137_S161 1
53 8C P10854_139_S163 1
53 8C P10854_140_S164 1
53 8C P10854_142_S166 1
53 8C P10854_143_S167 1
53 8C P10854_144_S168 1
53 8C P10854_145_S169 1
53 8C P10854_146_S170 1
53 8C P10854_152_S176 1
53 8C P10854_154_S178 1
53 8C P10854_155_S179 1
53 8C P10854_157_S181 1
53 7C P10854_164_S188 1
53 7C P10854_169_S193 1
53 7C P10854_171_S195 1
53 7C P10854_172_S196 1
53 7C P10854_176_S200 1
53 7C P10854_181_S205 1
53 7C P10854_182_S206 1
53 7C P10854_185_S208 1
53 7C P10854_188_S211 1
53 7C P10854_189_S212 1
53 7C P10854_190_S213 1
53 7C P10854_191_S214 1
53 7C P10854_192_S215 1
53 7C P10854_194_S217 1
53 4C P14461_102_S98 1
53 4C P14461_103_S99 1
53 4C P14461_105_S101 1
53 4C P14461_106_S102 1
53 4C P14461_110_S106 1
53 4C P14461_112_S108 1
53 4C P14461_116_S112 2
53 4C P14461_117_S113 2
53 4C P14461_118_S114 2
53 4C P14461_121_S117 1
53 4C P14461_123_S119 1
53 4C P14461_124_S120 1
53 4C P14461_125_S121 1
53 4C P14461_127_S123 1
53 4C P14461_128_S124 1
53 4C P14461_129_S125 1
53 4C P14461_130_S126 2
53 4C P14461_131_S127 1
53 4C P14461_133_S129 1
53 7CB P14461_147_S143 1
53 7CB P14461_152_S148 1
53 7CB P14461_153_S149 1
53 7CB P14461_155_S151 1
53 7CB P14461_157_S153 1
53 7CB P14461_158_S154 1
53 7CB P14461_159_S155 1
53 7CB P14461_160_S156 1
53 7CB P14461_162_S158 1
53 9C P14461_165_S161 1
53 9C P14461_166_S162 1
53 9C P14461_167_S163 1
53 9C P14461_168_S164 1
53 9C P14461_169_S165 1
53 9C P14461_170_S166 1
53 9C P14461_171_S167 1
53 9C P14461_172_S168 1
53 9C P14461_173_S169 1
53 9C P14461_174_S170 1
53 9C P14461_175_S171 1
53 9C P14461_176_S172 1
53 9C P14461_177_S173 1
53 9C P14461_178_S174 1
53 9C P14461_179_S175 1
53 9C P14461_180_S176 1
53 9C P14461_181_S177 1
53 9C P14461_182_S178 1
53 9C P14461_183_S179 1
53 9C P14461_184_S180 1
53 9C P14461_185_S181 1
53 9C P14461_186_S182 1
53 9C P14461_187_S183 1
53 9C P14461_188_S184 1
6 3c9 P10854_103_S127 1
6 3c9 P10854_104_S128 1
6 3c9 P10854_105_S129 1
6 3c9 P10854_111_S135 1
6 3c9 P10854_115_S139 1
6 3c9 P10854_119_S143 1
6 3c9 P10854_120_S144 1
6 3c9 P14461_190_S186 1
6 3c9 P14461_191_S187 1
6 3c9 P14461_193_S189 1
6 3c9 P14461_195_S191 1
6 3c9 P14461_196_S192 1
6 8C P10854_134_S158 1
6 8C P10854_135_S159 1
6 8C P10854_138_S162 1
6 8C P10854_139_S163 1
6 8C P10854_140_S164 1
6 8C P10854_141_S165 1
6 8C P10854_142_S166 1
6 8C P10854_144_S168 1
6 8C P10854_145_S169 1
6 8C P10854_146_S170 1
6 8C P10854_147_S171 1
6 8C P10854_152_S176 1
6 8C P10854_153_S177 1
6 8C P10854_154_S178 1
6 8C P10854_155_S179 1
6 7C P10854_161_S185 1
6 7C P10854_162_S186 1
6 7C P10854_163_S187 1
6 7C P10854_165_S189 1
6 7C P10854_167_S191 1
6 7C P10854_183_S207 1
6 7C P10854_186_S209 1
6 7C P10854_187_S210 1
6 7C P10854_193_S216 1
6 4C P14461_101_S97 1
6 4C P14461_102_S98 1
6 4C P14461_106_S102 1
6 4C P14461_107_S103 1
6 4C P14461_110_S106 1
6 4C P14461_114_S110 1
6 4C P14461_116_S112 1
6 4C P14461_118_S114 1
6 4C P14461_119_S115 1
6 4C P14461_120_S116 1
6 4C P14461_121_S117 1
6 4C P14461_122_S118 1
6 4C P14461_123_S119 1
6 4C P14461_125_S121 1
6 4C P14461_127_S123 1
6 4C P14461_128_S124 1
6 4C P14461_129_S125 1
6 4C P14461_131_S127 1
6 7CB P14461_144_S140 1
6 7CB P14461_145_S141 1
6 7CB P14461_146_S142 1
6 7CB P14461_147_S143 1
6 7CB P14461_148_S144 1
6 7CB P14461_149_S145 1
6 7CB P14461_156_S152 1
6 7CB P14461_157_S153 1
6 7CB P14461_158_S154 1
6 7CB P14461_159_S155 1
6 7CB P14461_160_S156 1
6 7CB P14461_161_S157 1
6 9C P14461_168_S164 1
6 9C P14461_174_S170 1
6 9C P14461_179_S175 1
7 3c9 P10854_102_S126 1
7 3c9 P10854_104_S128 1
7 3c9 P10854_106_S130 1
7 3c9 P10854_107_S131 1
7 3c9 P10854_113_S137 1
7 3c9 P10854_117_S141 1
7 3c9 P10854_119_S143 1
7 3c9 P10854_120_S144 1
7 3c9 P10854_126_S150 1
7 3c9 P10854_127_S151 1
7 3c9 P10854_129_S153 1
7 3c9 P10854_130_S154 1
7 3c9 P14461_191_S187 1
7 3c9 P14461_196_S192 1
7 8C P10854_134_S158 1
7 8C P10854_135_S159 1
7 8C P10854_141_S165 1
7 8C P10854_143_S167 1
7 8C P10854_144_S168 1
7 8C P10854_153_S177 1
7 8C P10854_156_S180 1
7 7C P10854_164_S188 1
7 7C P10854_165_S189 1
7 7C P10854_167_S191 1
7 7C P10854_170_S194 1
7 7C P10854_174_S198 1
7 7C P10854_175_S199 1
7 7C P10854_180_S204 1
7 7C P10854_185_S208 1
7 7C P10854_188_S211 1
7 7C P10854_190_S213 1
7 7C P10854_191_S214 1
7 7C P10854_192_S215 1
7 4C P14461_102_S98 1
7 4C P14461_103_S99 1
7 4C P14461_104_S100 1
7 4C P14461_107_S103 1
7 4C P14461_108_S104 1
7 4C P14461_109_S105 1
7 4C P14461_110_S106 1
7 4C P14461_111_S107 1
7 4C P14461_112_S108 1
7 4C P14461_113_S109 1
7 4C P14461_114_S110 1
7 4C P14461_115_S111 1
7 4C P14461_116_S112 1
7 4C P14461_117_S113 1
7 4C P14461_118_S114 1
7 4C P14461_119_S115 1
7 4C P14461_120_S116 1
7 4C P14461_121_S117 1
7 4C P14461_126_S122 1
7 4C P14461_127_S123 1
7 4C P14461_130_S126 1
7 4C P14461_131_S127 1
7 4C P14461_132_S128 1
7 4C P14461_141_S137 1
7 7CB P14461_145_S141 1
7 7CB P14461_146_S142 1
7 7CB P14461_148_S144 1
7 7CB P14461_150_S146 1
7 7CB P14461_151_S147 1
7 7CB P14461_152_S148 1
7 7CB P14461_153_S149 1
7 7CB P14461_156_S152 1
7 7CB P14461_157_S153 1
7 7CB P14461_160_S156 1
7 7CB P14461_161_S157 1
7 7CB P14461_162_S158 1
7 7CB P14461_163_S159 1
7 9C P14461_170_S166 1
7 9C P14461_175_S171 1
7 9C P14461_179_S175 1
7 9C P14461_180_S176 1
7 9C P14461_184_S180 1
7 9C P14461_186_S182 1
7 9C P14461_188_S184 1
8 3c9 P10854_105_S129 1
8 3c9 P10854_106_S130 1
8 3c9 P10854_107_S131 1
8 3c9 P10854_108_S132 1
8 3c9 P10854_110_S134 1
8 3c9 P10854_116_S140 1
8 3c9 P10854_117_S141 1
8 3c9 P10854_126_S150 1
8 3c9 P14461_192_S188 1
8 3c9 P14461_194_S190 1
8 8C P10854_133_S157 1
8 8C P10854_134_S158 1
8 8C P10854_135_S159 1
8 8C P10854_136_S160 1
8 8C P10854_142_S166 1
8 8C P10854_143_S167 1
8 8C P10854_144_S168 1
8 8C P10854_146_S170 1
8 8C P10854_147_S171 1
8 8C P10854_150_S174 1
8 8C P10854_152_S176 1
8 8C P10854_153_S177 1
8 8C P10854_154_S178 1
8 8C P10854_156_S180 1
8 8C P10854_157_S181 1
8 7C P10854_162_S186 1
8 7C P10854_163_S187 1
8 7C P10854_165_S189 1
8 7C P10854_170_S194 1
8 7C P10854_178_S202 1
8 7C P10854_179_S203 1
8 7C P10854_181_S205 1
8 7C P10854_182_S206 1
8 7C P10854_183_S207 1
8 7C P10854_185_S208 1
8 7C P10854_186_S209 1
8 7C P10854_188_S211 1
8 7C P10854_189_S212 1
8 7C P10854_190_S213 1
8 7C P10854_192_S215 1
8 4C P14461_101_S97 1
8 4C P14461_102_S98 1
8 4C P14461_103_S99 1
8 4C P14461_104_S100 1
8 4C P14461_105_S101 1
8 4C P14461_106_S102 1
8 4C P14461_108_S104 1
8 4C P14461_111_S107 1
8 4C P14461_112_S108 1
8 4C P14461_113_S109 1
8 4C P14461_115_S111 1
8 4C P14461_118_S114 1
8 4C P14461_119_S115 1
8 4C P14461_120_S116 1
8 4C P14461_121_S117 1
8 4C P14461_122_S118 1
8 4C P14461_125_S121 1
8 4C P14461_128_S124 1
8 4C P14461_130_S126 1
8 4C P14461_132_S128 1
8 4C P14461_133_S129 1
8 4C P14461_141_S137 1
8 4C P14461_142_S138 1
8 7CB P14461_144_S140 1
8 7CB P14461_146_S142 1
8 7CB P14461_147_S143 1
8 7CB P14461_150_S146 1
8 7CB P14461_151_S147 1
8 7CB P14461_152_S148 1
8 7CB P14461_156_S152 1
8 7CB P14461_157_S153 1
8 7CB P14461_160_S156 1
8 7CB P14461_161_S157 1
8 7CB P14461_163_S159 1
8 9C P14461_165_S161 1
8 9C P14461_167_S163 1
8 9C P14461_168_S164 1
8 9C P14461_169_S165 1
8 9C P14461_170_S166 1
